    1  102    -3.0     7.0     0.0     5.0     0.7
    1  103     1.7    12.1     0.0    19.1     3.4
    1  104     0.6    12.5     0.0    13.4     2.4
    1  105     2.5    16.7     0.0    16.6     3.2
    1  106     4.0    17.7     0.0    22.2     4.4
    1  107     5.1    16.4     0.0    16.8     3.3
    1  108    -0.6    14.9     0.0    23.3     4.2
    1  109     5.7    16.2     2.4    23.5     4.7
    1  110     2.9    19.3     0.0    23.7     4.8
    1  111     2.3    20.6     0.0    23.9     4.9
    1  112     6.2    16.9     1.3    18.3     3.7
    1  113     4.3    15.7     0.0    21.1     4.1
    1  114     5.3    14.0     0.0    23.9     4.6
    1  115     3.5    16.3     0.0    19.5     3.8
    1  116     1.4    17.4     0.0    24.8     4.8
    1  117     3.0    19.0     0.0    14.1     2.8
    1  118     1.0    14.3     0.0    23.1     4.2
    1  119     2.0    17.6     0.0    24.9     4.9
    1  120     3.7    17.0     0.0    25.6     5.1
    1  121     5.1    18.3     0.0    14.3     2.9
    1  122     6.4    19.1     0.0    18.7     3.9
    1  123     6.1    17.7     0.0    23.3     4.8
    1  124     2.2    17.8     0.0    26.2     5.2
    1  125     1.4    19.5     0.0    26.4     5.2
    1  126     2.5    11.9    18.0    11.8     2.1
    1  127     3.4    12.0     6.6     9.4     1.7
    1  128     2.6    14.9     0.5    25.9     4.9
    1  129     2.4    14.2     1.8    22.7     4.2
    1  130     4.0    18.6     0.0    18.2     3.7
    1  131     4.7    20.2     0.0    14.9     3.1
    1  132     6.8    22.5     0.0    21.5     4.7
    1  133    11.8    27.5     0.0    27.6     6.7
    1  134     8.4    24.5     0.0    22.6     5.1
    1  135     7.7    21.5     0.0    25.8     5.6
    1  136     5.9    21.0     0.0    21.6     4.6
    1  137     3.4    17.7     0.0    26.8     5.4
    1  138     2.7    16.6     0.0    28.3     5.5
    1  139     6.7    15.4     2.2    15.9     3.2
    1  140    10.4    25.0     0.0    10.0     2.3
    1  141     8.0    24.0     0.0    17.8     4.0
    1  142     8.9    28.3     0.0    25.4     6.0
    1  143     8.2    26.4     0.0    27.3     6.3
    1  144    11.0    30.0     0.0    22.4     5.5
    1  145     9.7    25.9     0.0    23.9     5.6
    1  146    10.3    24.2     0.7    25.0     5.8
    1  147    11.9    23.4     1.5    14.9     3.4
    1  148    12.1    26.1     0.0    21.4     5.1
    1  149     9.7    22.9     0.0    29.5     6.7
    1  150    13.9    29.3     0.0    28.7     7.2
    1  151     9.5    26.3     0.0    26.0     6.1
    1  152     9.9    29.4     0.0    26.4     6.4
    1  153     6.9    31.6     0.0    22.1     5.3
    1  154     8.4    26.1     9.4    21.1     4.9
    1  155     6.0    26.2     0.0    28.9     6.5
    1  156     7.5    22.7     0.0    29.6     6.6
    1  157    10.9    28.3     0.0    27.4     6.6
    1  158     9.5    24.9     0.0    22.4     5.2
    1  159     9.9    26.4     0.0    24.5     5.8
    1  160    13.3    24.1     0.0    30.2     7.2
    1  161    10.0    20.3     5.7    21.3     4.7
    1  162    10.6    25.8     0.0    22.1     5.2
    1  163     9.4    19.2     2.6    22.0     4.8
    1  164     8.9    17.2     1.1     9.3     1.9
    1  165     8.6    20.3     0.0    25.2     5.5
    1  166     9.7    24.4     0.0    14.1     3.2
    1  167     8.6    21.4     0.0    24.8     5.5
    1  168     5.2    23.8     0.0    26.5     5.8
    1  169     6.8    22.1     0.0    19.3     4.2
    1  170    10.5    25.4     0.0    22.2     5.2
    1  171     9.1    24.5     0.0    10.7     2.4
    1  172     8.5    27.1     0.0    17.7     4.1
    1  173     9.1    27.8     0.0    24.6     5.8
    1  174    14.2    28.7     0.0    22.1     5.5
    1  175    13.4    27.5     0.0    20.5     5.0
    1  176    13.3    29.6     0.0    26.1     6.5
    1  177    17.0    30.5     0.0    25.2     6.5
    1  178    13.3    29.8     0.0    25.8     6.4
    1  179    18.0    34.5     0.0    27.7     7.4
    1  180    16.3    32.1     0.0    25.7     6.7
    1  181    11.4    26.3     0.7     7.1     1.6
    1  182    10.2    24.9    12.7    20.7     4.8
    1  183    15.4    32.8     0.0    30.3     7.8
    1  184    15.4    31.4     0.0    26.5     6.8
    1  185    13.1    27.9     0.0    18.6     4.5
    1  186     9.1    27.3     0.0    29.2     6.9
    1  187     8.2    26.3     0.0    30.1     7.0
    1  188     8.6    18.1     0.5    15.9     3.4
    1  189    10.1    20.6     0.0    19.0     4.2
    1  190     8.4    19.1     0.0    28.4     6.1
    1  191    11.8    18.6     5.9    12.2     2.7
    1  192    11.8    23.5     0.0    26.6     6.2
    1  193     9.7    25.5     0.0    29.7     6.9
    1  194     8.2    16.6     1.1    15.2     3.1
    1  195     8.5    16.6     4.1    26.1     5.5
    1  196    10.1    20.2     0.0    29.4     6.5
    1  197    10.2    17.8     0.3    18.3     3.9
    1  198    11.5    24.1     0.0    29.1     6.8
    1  199    14.4    19.9     6.5     9.9     2.2
    1  200    16.5    27.2     0.0    22.5     5.6
    1  201    14.4    26.6     0.0    26.1     6.4
    1  202    11.9    25.4     0.0    18.1     4.3
    1  203    12.0    27.4     0.0    13.7     3.3
    1  204     7.5    27.2     0.0    18.3     4.2
    1  205    10.3    28.7     0.0    27.2     6.6
    1  206    12.1    27.8     0.0    15.1     3.6
    1  207    12.6    25.3     0.0    25.6     6.1
    1  208    13.0    29.6     0.0    15.7     3.9
    1  209    13.1    30.1     0.0    23.8     5.9
    1  210    15.2    35.5     0.0    23.7     6.2
    1  211    11.7    37.3     0.0    17.6     4.5
    1  212    16.3    38.4     0.0    27.5     7.4
    1  213    16.8    39.4     0.0    23.5     6.4
    1  214    15.2    40.2     0.0    21.8     5.9
    1  215    12.1    27.5     3.0     6.4     1.5
    1  216     9.5    26.0     4.7     6.2     1.4
    1  217    12.2    28.8     0.3     3.9     0.9
    1  218    10.1    26.2     1.1     8.7     2.0
    1  219     7.0    26.0     0.0    19.9     4.5
    1  220    10.0    24.9     0.0    20.9     4.8
    1  221    16.1    29.1     0.0    25.7     6.5
    1  222    19.7    33.4     0.0    25.9     6.9
    1  223    16.5    32.2     0.0    25.7     6.7
    1  224    13.1    30.9     0.0    24.6     6.2
    1  225     9.1    23.7     1.0    21.3     4.8
    1  226     8.4    22.5     1.8    20.2     4.5
    1  227     9.8    26.7     8.6    24.1     5.7
    1  228     7.7    19.2     2.9    24.8     5.3
    1  229    12.7    25.3    23.5    18.8     4.4
    1  230    12.4    24.1     3.9    24.4     5.7
    1  231    12.3    30.7     0.0    24.3     6.0
    1  232     9.1    30.6     0.0    24.1     5.8
    1  233     6.1    26.5     0.0    23.9     5.4
    1  234     8.4    27.1     0.0    23.7     5.5
    1  235     7.5    26.8     0.0    17.0     3.9
    1  236     8.5    29.5     0.0    23.3     5.5
    1  237     6.3    25.6     0.0    19.4     4.4
    1  238     8.9    22.8     0.0    22.9     5.1
    1  239    10.2    27.1     0.0    21.1     5.0
    1  240    13.1    31.9     0.0    22.4     5.7
    1  241     9.8    26.6     0.0    12.4     2.9
    1  242     8.1    23.8     0.0    12.6     2.8
    1  243     4.6    21.3     0.0    19.4     4.1
    1  244    10.7    26.9     0.0    21.6     5.1
    1  245     9.9    25.1     0.0    11.2     2.5
    1  246     5.9    15.6     1.5     5.3     1.0
    1  247     8.0    19.3     0.0    12.3     2.6
    1  248    12.9    22.9     0.0    20.1     4.7
    1  249    11.5    19.4    10.6    19.0     4.2
    1  250     9.6    18.4     0.7    17.4     3.7
    1  251     6.8    23.2     0.0    20.1     4.4
    1  252     7.9    25.4     0.0    19.9     4.5
    1  253    10.4    28.4     0.0    19.6     4.7
    1  254     9.5    23.5     0.0    18.2     4.1
    1  255    11.7    26.6     0.0    11.9     2.8
    1  256     9.9    28.2     0.0     8.0     1.8
    1  257     7.8    28.7     0.0     4.2     0.9
    1  258     7.7    27.9     0.0    15.3     3.5
    1  259     6.2    24.3     0.0    14.8     3.3
    1  260     7.5    26.2     0.0    18.1     4.1
    1  261     7.5    25.4     0.0    15.5     3.5
    1  262     5.4    23.7     0.0    17.6     3.8
    1  263     5.4    21.9     0.0    17.4     3.7
    1  264     9.0    22.5     0.0     7.2     1.6
    1  265     9.0    21.3     0.7    10.1     2.2
    1  266     5.9    23.5     0.0    12.6     2.7
    1  267     5.1    22.3     0.0    16.5     3.5
    1  268    10.5    23.4     0.0    16.3     3.7
    1  269    10.2    19.1     0.2    10.1     2.2
    1  270    10.7    15.9     1.2    11.9     2.5
    1  271    13.3    20.3     0.8     5.0     1.1
    1  272    13.1    21.5     1.4     3.1     0.6
    1  273    10.0    23.7     0.0     8.6     1.9
    1  274     0.5    17.8     0.0    15.0     2.8
    1  275     2.9    20.9     0.0    14.8     3.0
    1  276     2.6    20.0     0.0    12.6     2.5
    1  277     1.3    15.6     0.0    13.4     2.5
    1  278    -0.7    16.2     0.0     8.7     1.5
    1  279     2.0    15.9     0.6     5.9     1.1
    1  280    -1.1    15.4     0.0    13.6     2.4
    1  281     1.6    15.0     0.0     8.2     1.5
    1  282    -0.2    12.3     0.0    11.6     2.0
    1  283     0.1    13.2     0.0     8.2     1.4
    1  284     0.9    13.6     0.0    10.8     1.9
    1  285    -0.4    11.6     0.0     8.5     1.4
    1  286    -0.1    11.8     0.0     8.1     1.4
    1  287     2.2    13.3     0.0     9.3     1.7
    1  288     3.6    16.3     0.0    10.7     2.1
    1  289     1.0    14.4     0.7     9.7     1.7
    1  290    -0.6    14.7     0.0    10.5     1.9
    1  291     3.3    17.6     0.0     7.5     1.4
    1  292     3.4    19.8     0.0     5.5     1.0
    1  293     7.1    16.3     0.3     3.9     0.7
    1  294     6.9    19.1     0.0    10.6     2.2
    1  295     4.1    13.2     2.4    10.2     1.9
    1  296     4.8    12.5     0.0    10.7     2.0
    1  297     7.4    11.2     0.0     5.6     1.0
    1  298     5.8     8.9     2.2     5.1     0.9
    1  299     5.3     9.0     0.0    10.2     1.8
    1  300     5.6    12.4     0.0     7.2     1.3
    1  301     6.7    13.7     0.0     5.2     1.0
    1  302     2.6     6.8     0.0     9.7     1.6
    1  303     4.7     7.5     0.0     9.5     1.6
    1  304     2.8     8.5     0.0     5.3     0.9
    1  305     3.6     8.8     0.0     8.1     1.4
    1  306     4.4     9.0     0.0     6.4     1.1
    1  307     8.4    12.8     0.9     5.1     0.9
    1  308    10.7    16.1     0.0     8.0     1.6
    1  309     6.0    12.1     0.0     6.6     1.2
    1  310     8.5    15.3     0.0     3.6     0.7
    1  311     3.8    10.0     0.5     3.5     0.6
    1  312     2.3    11.6     0.0     7.2     1.2
    1  313     1.6     6.8     0.0     6.7     1.1
    1  314     2.2     7.3     2.8     1.8     0.2
    1  315    -1.2     1.8    16.0     7.1     1.0
    1  316     2.1     6.1     0.6     3.2     0.5
    1  317     0.2     5.7     1.2     3.8     0.5
    1  318     0.6     6.4     2.4     1.1     0.1
    1  319    -2.5     3.4     0.0     3.9     0.5
    1  320     1.9     7.1     6.2     4.1     0.6
    1  321     1.4    12.2     1.4     3.6     0.6
    1  322     6.9    14.8     0.0     6.9     1.3
    1  323     4.4    15.3     0.0     6.7     1.3
    1  324     2.4    13.6     0.0     5.0     0.9
    1  325    -5.3     6.2     0.0     6.8     0.9
    1  326     3.7     8.0     0.0     4.9     0.8
    1  327     4.4    10.6     0.0     2.2     0.3
    1  328     7.3     7.4     0.0     2.1     0.3
    1  329     0.2     2.8     0.0     2.5     0.3
    1  330    -9.0    -4.5     0.0     6.3     0.6
    1  331    -4.2    -3.3     0.0     6.3     0.7
    1  332    -2.1    -1.9     5.6     2.4     0.3
    1  333    -4.4     2.6     0.0     6.1     0.8
    1  334    -1.6    -0.5     0.0     4.2     0.5
    1  335     2.3     5.6     3.2     2.7     0.4
    1  336    -5.1     4.0     1.3     1.7     0.2
    1  337    -2.5     4.3     3.8     1.9     0.2
    1  338    -2.8     2.7     0.0     3.5     0.5
    1  339    -2.9    -1.4     0.0     2.5     0.3
    1  340    -0.2     0.7     0.0     3.8     0.5
    1  341     2.9     3.0     2.7     2.3     0.3
    1  342    -1.2     0.4     0.9     2.4     0.3
    1  343     1.3     3.6     1.2     3.6     0.5
    1  344    -0.8     6.8     2.5     1.8     0.2
    1  345    -3.2     3.5     8.9     2.5     0.3
    1  346    -0.1     6.6    21.2     1.6     0.2
    1  347    -2.3     7.3     0.0     5.5     0.8
    1  348    -1.8     4.6     0.0     5.0     0.7
    1  349     7.6     8.2     0.0     2.8     0.4
    1  350     0.6     3.6     0.0     2.4     0.3
    1  351     0.6     2.7     0.9     2.6     0.3
    1  352     4.4     5.7     6.1     2.0     0.3
    1  353    -2.4     9.6     1.0     1.7     0.2
    1  354     1.2     8.8     2.3     3.4     0.5
    1  355    -7.0     4.1     7.1     1.5     0.1
    1  356   -16.6    -3.6     0.7     4.6     0.4
    1  357    -8.2     3.2     0.0     5.4     0.7
    1  358    -8.4    -1.0     0.0     2.7     0.3
    1  359   -11.1    -8.0     0.0     3.2     0.3
    1  360   -10.7    -7.2     0.0     5.5     0.5
    1  361   -15.0    -8.5     0.0     2.1     0.1
    1  362   -11.5    -0.9     0.0     3.0     0.3
    1  363   -10.8     0.6     0.0     1.9     0.2
    1  364    -5.7    -1.5     0.0     5.2     0.6
    1  365     6.5    11.1     3.5     2.3     0.4
    2    1     4.9     6.7     0.0     1.7     0.2
    2    2    -5.2     4.9     5.0     4.6     0.6
    2    3    -5.0     3.0     0.0     2.5     0.3
    2    4    -7.3     3.9     0.0     2.5     0.3
    2    5    -4.7     6.1     0.0     1.0     0.1
    2    6     1.1     7.8     0.0     0.9     0.1
    2    7     0.0    10.1     0.0     2.2     0.3
    2    8     4.4    11.5     0.0     0.9     0.1
    2    9    -0.1     7.2     0.0     2.9     0.4
    2   10     6.3    13.5     0.0     1.5     0.2
    2   11     3.5    12.4     0.0     4.4     0.7
    2   12     4.1     9.6     0.0     5.4     0.9
    2   13    -0.0    11.9     0.0     5.6     0.9
    2   14    -8.6     5.4     0.0     2.3     0.3
    2   15    -6.2    -0.1     0.0     6.4     0.8
    2   16    -2.2    -1.3     0.0     3.4     0.4
    2   17    -8.6    -1.0     0.0     3.7     0.4
    2   18    -9.1    -0.7     0.0     2.9     0.3
    2   19   -15.2    -7.8     0.0     6.1     0.5
    2   20    -2.6     0.5     0.0     4.9     0.6
    2   21    -1.0     4.0     0.0     6.1     0.9
    2   22     1.6     5.5     0.0     7.1     1.1
    2   23    -0.6     3.1     1.8     7.2     1.0
    2   24    -2.6     2.7     0.0     6.9     0.9
    2   25   -14.3    -4.8     0.0     3.2     0.3
    2   26   -17.8    -0.0     0.0     1.5     0.1
    2   27    -2.7     7.9     7.0     1.8     0.2
    2   28    -7.6     2.6    16.2     2.4     0.3
    2   29    -2.7     0.9    28.4     1.6     0.2
    2   30    -4.3     1.8     3.7     1.5     0.2
    2   31     0.2     5.8     3.4     5.0     0.7
    2   32     4.1     6.7     0.0     8.2     1.4
    2   33    -0.6     2.4     0.0     6.4     0.9
    2   34     2.0     2.1     1.7     3.6     0.5
    2   35    -1.0     7.2     2.3     1.9     0.2
    2   36    -0.0     3.8     1.1     3.5     0.5
    2   37    -9.9     2.7     0.0     8.9     1.1
    2   38    -6.3     5.5     0.0     9.0     1.2
    2   39   -10.0     4.9     0.0     9.2     1.2
    2   40    -9.0     2.8     0.0     9.3     1.1
    2   41   -10.6    -2.8     0.0     9.5     1.0
    2   42    -5.2     2.9     0.0     4.7     0.6
    2   43    -4.7     0.3     0.0     2.4     0.3
    2   44    -9.4    -0.3     0.0     1.8     0.2
    2   45    -3.8    -0.3     0.0     2.4     0.3
    2   46    -4.1    -0.9     0.0     4.0     0.5
    2   47    -9.8     1.9     0.0     7.5     0.9
    2   48    -9.2     4.9     0.0     8.6     1.1
    2   49   -11.5     5.1     0.0     8.9     1.1
    2   50   -13.2     4.0     0.0     8.0     0.9
    2   51   -13.7    -0.3     0.0     2.8     0.3
    2   52   -11.9     1.3     0.0     1.7     0.1
    2   53    -6.0     2.2     0.0     2.0     0.2
    2   54    -9.4     5.6     0.0     7.0     0.9
    2   55     2.0     9.5     1.1     5.7     0.9
    2   56     1.0     9.5     0.0     7.2     1.2
    2   57     4.9     8.7     0.0     7.9     1.4
    2   58     2.5    12.9     0.0    11.7     2.1
    2   59    -3.3    10.4     0.0     4.9     0.7
    2   60    -3.9    12.0     0.0     3.8     0.6
    2   61    -3.7    10.3     1.0     4.8     0.7
    2   62    -4.4    12.9     0.0    11.2     1.8
    2   63    -1.5    11.2     0.0     5.9     1.0
    2   64     0.4     9.5     0.0    10.1     1.7
    2   65     1.9    11.2     0.0    11.4     2.0
    2   66     3.7    15.5     0.0     7.6     1.4
    2   67    -0.7    13.8     0.0    14.4     2.5
    2   68    -3.7     9.5     0.0    14.6     2.3
    2   69    -4.2     8.9     0.0    13.8     2.1
    2   70    -0.4     8.7     0.0     8.5     1.4
    2   71     0.2     8.3     0.3    10.9     1.8
    2   72     0.1    12.4     0.1     9.7     1.7
    2   73    -2.0     8.2     0.0     7.3     1.1
    2   74     5.6    15.4     0.0     8.5     1.6
    2   75     4.5    14.5     0.0     9.4     1.8
    2   76    -0.6    12.6     0.0    10.5     1.8
    2   77     4.4    14.8     0.0     6.8     1.3
    2   78     8.0    16.8     1.9     7.3     1.5
    2   79     6.1    16.8     0.0     9.3     1.8
    2   80     1.5    15.8     0.0    15.3     2.9
    2   81    -4.4    12.0     0.0    17.3     2.8
    2   82    -0.9    13.6     1.1    17.6     3.1
    2   83    -2.2    12.5     0.0    17.9     3.0
    2   84    -2.4    11.8     0.0    17.9     3.0
    2   85    -5.8     9.6     0.0    18.3     2.8
    2   86    -2.4    12.0     0.0    18.5     3.1
    2   87    -2.7    12.3    17.7     6.0     1.0
    2   88    -3.9     9.6     2.1     2.8     0.4
    2   89    -6.1    11.5     0.0    14.5     2.3
    2   90     3.5    13.5     1.7    12.5     2.3
    2   91     3.5    16.3     0.0    19.6     3.8
    2   92     1.8    13.7     0.2    13.3     2.4
    2   93     0.1     9.6     2.7    20.1     3.4
    2   94    -3.4     9.9     0.0    20.3     3.2
    2   95     1.6    12.2     0.0    10.6     1.9
    2   96     1.4    13.2     1.9    18.2     3.3
    2   97     0.9    16.6     4.0    14.0     2.6
    2   98     0.5    13.6     3.5    19.0     3.4
    2   99    -0.1    14.6     0.0    14.8     2.7
    2  100     2.3    13.6     0.0    16.2     3.0
    2  101     4.5    17.2     0.0    14.3     2.8
    2  102     2.7    17.0     0.0    22.0     4.3
    2  103     3.8    19.3     0.0    22.2     4.5
    2  104     1.5    17.9     0.0    18.6     3.6
    2  105     7.2    22.4     0.0    16.2     3.5
    2  106     5.0    23.0     0.0    22.9     4.9
    2  107     1.8    19.3     0.0    23.1     4.6
    2  108     1.4    17.6     0.0    15.8     3.0
    2  109     2.0    20.4     0.0    21.7     4.4
    2  110     2.5    22.2     0.0    15.4     3.2
    2  111     2.5    20.1     0.0    17.0     3.4
    2  112     5.0    20.7     0.0    24.1     5.1
    2  113     6.4    21.2     0.0    18.7     4.0
    2  114     9.6    25.0     0.0    21.9     5.0
    2  115     7.7    23.1     0.0    18.9     4.2
    2  116     3.3    20.0     0.0    21.1     4.3
    2  117     1.9    11.9     0.8     7.9     1.4
    2  118     4.3    14.6     0.0    22.3     4.3
    2  119    10.6    17.7     0.0    21.7     4.7
    2  120    12.0    20.5     0.0    18.8     4.2
    2  121     5.3    17.4     0.0    16.5     3.3
    2  122     5.5    19.0     0.0    25.9     5.4
    2  123    -0.9    15.7     0.0    26.1     4.8
    2  124     1.0    20.2     0.0    18.3     3.6
    2  125     1.9    18.7     0.0    26.4     5.2
    2  126     0.9    21.5     0.0    24.8     5.0
    2  127     6.3    19.8     5.3    24.4     5.2
    2  128     5.8    22.5     0.0    17.8     3.8
    2  129     4.1    18.1     0.0    15.5     3.1
    2  130     6.5    19.6     0.0    27.2     5.8
    2  131     5.3    15.1     0.3    24.9     4.9
    2  132     7.9    17.6     0.7    20.7     4.3
    2  133     4.2    21.7     0.0    27.6     5.8
    2  134     3.5    20.8     0.0    26.4     5.5
    2  135     6.5    21.3     0.0    24.5     5.3
    2  136     6.5    23.3     0.0    17.5     3.8
    2  137     9.2    24.6     0.0    19.6     4.5
    2  138     6.9    24.6     0.0    27.2     6.1
    2  139    11.0    29.9     0.0    28.4     7.0
    2  140     6.3    23.3     0.0    24.3     5.3
    2  141     8.1    23.8     0.0    24.0     5.4
    2  142     7.2    24.4     0.0    26.6     6.0
    2  143     4.2    24.3     0.0    28.9     6.3
    2  144     6.1    27.1     0.0    25.2     5.7
    2  145     7.6    20.8     2.6     7.2     1.5
    2  146     8.9    22.8     0.4    19.8     4.4
    2  147     7.9    21.6     0.6    19.6     4.3
    2  148     5.0    19.2     0.0    20.7     4.3
    2  149     4.6    19.7     0.0    19.0     3.9
    2  150     7.1    14.3     1.0    20.1     4.0
    2  151    11.0    21.8     1.3    16.9     3.8
    2  152    11.4    24.2     0.0    27.0     6.3
    2  153    11.6    26.0     0.0    29.8     7.1
    2  154     9.5    24.7     0.0    13.2     3.0
    2  155    10.8    23.5     0.0     9.2     2.1
    2  156    12.3    24.4     0.0    22.8     5.4
    2  157    11.6    24.4     0.0    27.0     6.3
    2  158     8.7    21.5     4.4    13.4     2.9
    2  159     9.2    21.0    29.5     8.6     1.8
    2  160     6.9    18.8    11.7    12.8     2.7
    2  161    11.7    24.7     4.4    12.2     2.8
    2  162    13.5    26.1     0.0    26.1     6.3
    2  163    13.8    28.8     0.0    22.1     5.5
    2  164    12.4    24.7     0.2    21.2     5.0
    2  165    12.7    29.9     0.0    29.4     7.3
    2  166    15.2    33.0     0.0    30.5     7.9
    2  167    11.4    34.5     0.0    25.0     6.4
    2  168    14.4    32.3     0.0    15.3     3.9
    2  169    12.3    23.7     0.4     8.2     1.9
    2  170    12.5    28.8     0.0    12.2     2.9
    2  171     9.0    27.0     0.0    17.4     4.0
    2  172    11.8    27.6     0.0    22.7     5.5
    2  173    11.4    26.9     0.0    12.2     2.9
    2  174    15.6    32.4     0.0    24.9     6.4
    2  175    14.6    29.6    17.7    20.8     5.2
    2  176    16.0    25.0     3.9    11.1     2.7
    2  177    14.1    28.2     0.0    21.8     5.4
    2  178    10.5    22.1    20.6    16.5     3.7
    2  179     8.4    19.1     0.7     8.3     1.7
    2  180     9.9    27.8     0.0    22.0     5.2
    2  181     9.8    30.9     0.0    24.3     5.9
    2  182     9.7    27.8     0.0    29.5     7.0
    2  183     7.1    20.7     0.0    27.2     5.9
    2  184     8.4    23.0     0.0    21.6     4.8
    2  185    10.4    19.5     1.1    19.8     4.4
    2  186     9.7    15.2     0.3    16.5     3.4
    2  187    11.9    16.2     1.0    16.8     3.6
